Index      TIME           V(1)           V(2)           V(3)           V(9)           V(13)
26      8.34577244e-09   2.50373173e+00   2.50373173e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
27      8.34610222e-09   2.50383067e+00   2.50383067e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
28      8.34637906e-09   2.50391372e+00   2.50391372e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
29      8.34665589e-09   2.50399677e+00   2.50399677e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
30      8.34689906e-09   2.50406972e+00   2.50406972e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
31      8.34714223e-09   2.50414267e+00   2.50414267e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
32      8.34738540e-09   2.50421562e+00   2.50421562e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
33      8.34759895e-09   2.50427968e+00   2.50427968e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
34      8.34781250e-09   2.50434375e+00   2.50434375e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
35      8.34802605e-09   2.50440781e+00   2.50440781e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
36      8.34823960e-09   2.50447188e+00   2.50447188e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
37      8.34845315e-09   2.50453594e+00   2.50453594e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
38      8.34866670e-09   2.50460001e+00   2.50460001e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
39      8.34888025e-09   2.50466407e+00   2.50466407e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
40      8.34909380e-09   2.50472814e+00   2.50472814e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
41      8.34930735e-09   2.50479220e+00   2.50479220e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
42      8.34952090e-09   2.50485627e+00   2.50485627e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
43      8.34973445e-09   2.50492033e+00   2.50492033e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
44      8.34994800e-09   2.50498440e+00   2.50498440e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
45      8.35016155e-09   2.50504846e+00   2.50504846e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
46      8.35037510e-09   2.50511253e+00   2.50511253e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
47      8.35058865e-09   2.50517659e+00   2.50517659e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
48      8.35080220e-09   2.50524066e+00   2.50524066e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
49      8.35101575e-09   2.50530472e+00   2.50530472e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
50      8.35104244e-09   2.50531273e+00   2.50531273e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
51      8.35106914e-09   2.50532074e+00   2.50532074e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
52      8.35108248e-09   2.50532475e+00   2.50532475e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
53      8.35110918e-09   2.50533275e+00   2.50533275e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
54      8.35111251e-09   2.50533375e+00   2.50533375e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
55      8.35111585e-09   2.50533476e+00   2.50533476e+00   0.00000000e+00   4.99500500e-03   4.99500500e-03   
56      8.35111752e-09   2.50533526e+00   2.50533526e+00   0.00000000e+00   4.99500500e-03   5.55050211e-03   
57      8.35111835e-09   2.50533551e+00   2.50533551e+00   0.00000000e+00   4.99500500e-03   7.50349367e-03   
58      8.35111919e-09   2.50533576e+00   2.50533576e+00   0.00000000e+00   4.99500500e-03   1.30445099e-02   
59      8.35111968e-09   2.50533590e+00   2.50533590e+00   0.00000000e+00   4.99500500e-03   2.06150307e-02   
60      8.35112018e-09   2.50533605e+00   2.50533605e+00   0.00000000e+00   4.99500500e-03   3.56049886e-02   
61      8.35112054e-09   2.50533616e+00   2.50533616e+00   0.00000000e+00   4.99500500e-03   5.56201184e-02   
62      8.35112080e-09   2.50533624e+00   2.50533624e+00   0.00000000e+00   4.99500500e-03   7.83684567e-02   
63      8.35112100e-09   2.50533630e+00   2.50533630e+00   0.00000000e+00   4.99500500e-03   1.02906503e-01   
64      8.35112116e-09   2.50533635e+00   2.50533635e+00   0.00000000e+00   4.99500500e-03   1.29436767e-01   
65      8.35112131e-09   2.50533639e+00   2.50533639e+00   0.00000000e+00   4.99500500e-03   1.58313421e-01   
66      8.35112143e-09   2.50533643e+00   2.50533643e+00   0.00000000e+00   4.99500500e-03   1.89826156e-01   
67      8.35112156e-09   2.50533647e+00   2.50533647e+00   0.00000000e+00   4.99500500e-03   2.27853671e-01   
68      8.35112167e-09   2.50533650e+00   2.50533650e+00   0.00000000e+00   4.99500500e-03   2.65788896e-01   
69      8.35112178e-09   2.50533653e+00   2.50533653e+00   0.00000000e+00   4.99500500e-03   3.10054068e-01   
70      8.35112187e-09   2.50533656e+00   2.50533656e+00   0.00000000e+00   4.99500500e-03   3.54976025e-01   
71      8.35112196e-09   2.50533659e+00   2.50533659e+00   0.00000000e+00   4.99500500e-03   4.06197323e-01   
72      8.35112206e-09   2.50533662e+00   2.50533662e+00   0.00000000e+00   4.99500500e-03   4.64436706e-01   
73      8.35112214e-09   2.50533664e+00   2.50533664e+00   0.00000000e+00   4.99500500e-03   5.22140800e-01   
74      8.35112223e-09   2.50533667e+00   2.50533667e+00   0.00000000e+00   4.99500500e-03   5.86376972e-01   
75      8.35112231e-09   2.50533669e+00   2.50533669e+00   0.00000000e+00   4.99500500e-03   6.57644755e-01   
76      8.35112239e-09   2.50533672e+00   2.50533672e+00   0.00000000e+00   4.99500500e-03   7.36415244e-01   
77      8.35112248e-09   2.50533674e+00   2.50533674e+00   0.00000000e+00   4.99500500e-03   8.23110607e-01   
78      8.35112256e-09   2.50533677e+00   2.50533677e+00   0.00000000e+00   4.99500500e-03   9.18080542e-01   
79      8.35112264e-09   2.50533679e+00   2.50533679e+00   0.00000000e+00   4.99500500e-03   1.02157635e+00   
80      8.35112273e-09   2.50533682e+00   2.50533682e+00   0.00000000e+00   4.99500500e-03   1.13372378e+00   
81      8.35112281e-09   2.50533684e+00   2.50533684e+00   0.00000000e+00   4.99500500e-03   1.25449614e+00   
82      8.35112289e-09   2.50533687e+00   2.50533687e+00   0.00000000e+00   4.99500500e-03   1.38368998e+00   
83      8.35112298e-09   2.50533689e+00   2.50533689e+00   0.00000000e+00   4.99500500e-03   1.52090534e+00   
84      8.35112306e-09   2.50533692e+00   2.50533692e+00   0.00000000e+00   4.99500500e-03   1.66553355e+00   
85      8.35112314e-09   2.50533694e+00   2.50533694e+00   0.00000000e+00   4.99500500e-03   1.81675453e+00   
86      8.35112322e-09   2.50533697e+00   2.50533697e+00   0.00000000e+00   4.99500500e-03   1.97354570e+00   
87      8.35112331e-09   2.50533699e+00   2.50533699e+00   0.00000000e+00   4.99500500e-03   2.13470271e+00   
88      8.35112339e-09   2.50533702e+00   2.50533702e+00   0.00000000e+00   4.99500500e-03   2.29887348e+00   
89      8.35112356e-09   2.50533707e+00   2.50533707e+00   0.00000000e+00   4.99500500e-03   2.63037780e+00   
90      8.35112372e-09   2.50533712e+00   2.50533712e+00   0.00000000e+00   4.99500500e-03   2.95610547e+00   
91      8.35112389e-09   2.50533717e+00   2.50533717e+00   0.00000000e+00   4.99500500e-03   3.26499063e+00   
92      8.35112406e-09   2.50533722e+00   2.50533722e+00   0.00000000e+00   4.99500500e-03   3.54828964e+00   
93      8.35112419e-09   2.50533726e+00   2.50533726e+00   0.00000000e+00   4.99500500e-03   3.75344561e+00   
94      8.35112432e-09   2.50533730e+00   2.50533730e+00   0.00000000e+00   4.99500500e-03   3.93699029e+00   
95      8.35112446e-09   2.50533734e+00   2.50533734e+00   0.00000000e+00   4.99500500e-03   4.09871120e+00   
96      8.35112459e-09   2.50533738e+00   2.50533738e+00   0.00000000e+00   4.99500500e-03   4.23933946e+00   
97      8.35112473e-09   2.50533742e+00   2.50533742e+00   0.00000000e+00   4.99500500e-03   4.36027280e+00   
98      8.35112486e-09   2.50533746e+00   2.50533746e+00   0.00000000e+00   4.99500500e-03   4.46331474e+00   
99      8.35112499e-09   2.50533750e+00   2.50533750e+00   0.00000000e+00   4.99500500e-03   4.55045750e+00   
100     8.35112513e-09   2.50533754e+00   2.50533754e+00   0.00000000e+00   4.99500500e-03   4.62371836e+00   
101     8.35112526e-09   2.50533758e+00   2.50533758e+00   0.00000000e+00   4.99500500e-03   4.68502771e+00   
102     8.35112539e-09   2.50533762e+00   2.50533762e+00   0.00000000e+00   4.99500500e-03   4.73616185e+00   
103     8.35112553e-09   2.50533766e+00   2.50533766e+00   0.00000000e+00   4.99500500e-03   4.77870852e+00   
104     8.35112566e-09   2.50533770e+00   2.50533770e+00   0.00000000e+00   4.99500500e-03   4.81405671e+00   
105     8.35112580e-09   2.50533774e+00   2.50533774e+00   0.00000000e+00   4.99500500e-03   4.84340177e+00   
106     8.35112593e-09   2.50533778e+00   2.50533778e+00   0.00000000e+00   4.99500500e-03   4.86775958e+00   
107     8.35112620e-09   2.50533786e+00   2.50533786e+00   0.00000000e+00   4.99500500e-03   4.90479331e+00   
108     8.35112646e-09   2.50533794e+00   2.50533794e+00   0.00000000e+00   4.99500500e-03   4.93042912e+00   
109     8.35112673e-09   2.50533802e+00   2.50533802e+00   0.00000000e+00   4.99500500e-03   4.94828504e+00   
110     8.35112700e-09   2.50533810e+00   2.50533810e+00   0.00000000e+00   4.99500500e-03   4.96081732e+00   
111     8.35112754e-09   2.50533826e+00   2.50533826e+00   0.00000000e+00   4.99500500e-03   4.97601086e+00   
112     8.35112807e-09   2.50533842e+00   2.50533842e+00   0.00000000e+00   4.99500500e-03   4.98381965e+00   
113     8.35112861e-09   2.50533858e+00   2.50533858e+00   0.00000000e+00   4.99500500e-03   4.98782603e+00   
114     8.35112968e-09   2.50533890e+00   2.50533890e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
115     8.35113075e-09   2.50533922e+00   2.50533922e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
116     8.35113289e-09   2.50533987e+00   2.50533987e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
117     8.35113717e-09   2.50534115e+00   2.50534115e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
118     8.35114573e-09   2.50534372e+00   2.50534372e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
119     8.35116285e-09   2.50534885e+00   2.50534885e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
120     8.35119709e-09   2.50535913e+00   2.50535913e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
121     8.35126557e-09   2.50537967e+00   2.50537967e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
122     8.35140254e-09   2.50542076e+00   2.50542076e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
123     8.35167648e-09   2.50550294e+00   2.50550294e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
124     8.35195042e-09   2.50558513e+00   2.50558513e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
125     8.35222436e-09   2.50566731e+00   2.50566731e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
126     8.35249829e-09   2.50574949e+00   2.50574949e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
127     8.35277223e-09   2.50583167e+00   2.50583167e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
128     8.35304617e-09   2.50591385e+00   2.50591385e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
129     8.35332011e-09   2.50599603e+00   2.50599603e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
130     8.35359404e-09   2.50607821e+00   2.50607821e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
131     8.35386798e-09   2.50616039e+00   2.50616039e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
132     8.35414192e-09   2.50624258e+00   2.50624258e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
133     8.35441586e-09   2.50632476e+00   2.50632476e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
134     8.35468980e-09   2.50640694e+00   2.50640694e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
135     8.35496373e-09   2.50648912e+00   2.50648912e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
136     8.35523767e-09   2.50657130e+00   2.50657130e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
137     8.35551161e-09   2.50665348e+00   2.50665348e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
138     8.35578555e-09   2.50673566e+00   2.50673566e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
139     8.35605948e-09   2.50681785e+00   2.50681785e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
140     8.35633342e-09   2.50690003e+00   2.50690003e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
141     8.35660736e-09   2.50698221e+00   2.50698221e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
142     8.35715523e-09   2.50714657e+00   2.50714657e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
143     8.35770311e-09   2.50731093e+00   2.50731093e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
144     8.35825099e-09   2.50747530e+00   2.50747530e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
145     8.35879886e-09   2.50763966e+00   2.50763966e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
146     8.35934674e-09   2.50780402e+00   2.50780402e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
147     8.36044249e-09   2.50813275e+00   2.50813275e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
148     8.36153824e-09   2.50846147e+00   2.50846147e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
149     8.36263399e-09   2.50879020e+00   2.50879020e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
150     8.36482549e-09   2.50944765e+00   2.50944765e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
151     8.36701699e-09   2.51010510e+00   2.51010510e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
152     8.37139999e-09   2.51142000e+00   2.51142000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
153     8.38016600e-09   2.51404980e+00   2.51404980e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
154     8.39769801e-09   2.51930940e+00   2.51930940e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
155     8.43276204e-09   2.52982861e+00   2.52982861e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
156     8.50289009e-09   2.55086703e+00   2.55086703e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
157     8.64314619e-09   2.59294386e+00   2.59294386e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
158     8.92365839e-09   2.67709752e+00   2.67709752e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
159     9.48468279e-09   2.84540484e+00   2.84540484e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
160     1.00000000e-08   3.00000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
161     1.00500000e-08   3.00000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
162     1.01500000e-08   3.00000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
163     1.03500000e-08   3.00000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
164     1.07500000e-08   3.00000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
165     1.15500000e-08   3.00000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
166     1.31500000e-08   3.00000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
167     1.63500000e-08   3.00000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
168     2.00000000e-08   3.00000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
169     2.00500000e-08   2.98500000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
170     2.01500000e-08   2.95500000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
171     2.03500000e-08   2.89500000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
172     2.07500000e-08   2.77500000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
173     2.15500000e-08   2.53500000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
174     2.15750000e-08   2.52750000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
175     2.16000000e-08   2.52000000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
176     2.16250000e-08   2.51250000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
177     2.16375000e-08   2.50875000e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
178     2.16404690e-08   2.50785931e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
179     2.16420122e-08   2.50739635e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
180     2.16430956e-08   2.50707131e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
181     2.16441791e-08   2.50674627e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
182     2.16449845e-08   2.50650466e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
183     2.16455925e-08   2.50632225e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
184     2.16460770e-08   2.50617689e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
185     2.16464879e-08   2.50605363e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
186     2.16468515e-08   2.50594455e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
187     2.16472151e-08   2.50583546e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
188     2.16475224e-08   2.50574328e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
189     2.16478296e-08   2.50565111e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
190     2.16481369e-08   2.50555893e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
191     2.16484065e-08   2.50547805e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
192     2.16486761e-08   2.50539718e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
193     2.16489457e-08   2.50531630e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
194     2.16492152e-08   2.50523543e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
195     2.16494848e-08   2.50515455e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
196     2.16497544e-08   2.50507368e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
197     2.16498218e-08   2.50505346e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
198     2.16499566e-08   2.50501302e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
199     2.16499734e-08   2.50500797e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
200     2.16499777e-08   2.50500670e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
201     2.16499819e-08   2.50500544e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
202     2.16499840e-08   2.50500481e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.99001997e+00   
203     2.16499869e-08   2.50500393e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.98447841e+00   
204     2.16499877e-08   2.50500370e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.97173883e+00   
205     2.16499883e-08   2.50500351e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.94735831e+00   
206     2.16499889e-08   2.50500332e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.89114502e+00   
207     2.16499893e-08   2.50500322e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.83108189e+00   
208     2.16499896e-08   2.50500311e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.73335780e+00   
209     2.16499899e-08   2.50500303e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.61789328e+00   
210     2.16499901e-08   2.50500296e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.49045663e+00   
211     2.16499903e-08   2.50500291e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.35365738e+00   
212     2.16499905e-08   2.50500286e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.20683502e+00   
213     2.16499906e-08   2.50500282e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.03180676e+00   
214     2.16499907e-08   2.50500278e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   3.86031439e+00   
215     2.16499909e-08   2.50500274e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   3.66685657e+00   
216     2.16499910e-08   2.50500270e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   3.45214066e+00   
217     2.16499911e-08   2.50500266e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   3.21815929e+00   
218     2.16499913e-08   2.50500262e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   2.96828678e+00   
219     2.16499914e-08   2.50500258e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   2.70719678e+00   
220     2.16499915e-08   2.50500254e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   2.44057415e+00   
221     2.16499917e-08   2.50500250e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   2.17464405e+00   
222     2.16499918e-08   2.50500245e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   1.86866411e+00   
223     2.16499920e-08   2.50500240e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   1.58146463e+00   
224     2.16499921e-08   2.50500236e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   1.37779751e+00   
225     2.16499922e-08   2.50500233e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   1.22415704e+00   
226     2.16499923e-08   2.50500231e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   1.09706263e+00   
227     2.16499924e-08   2.50500228e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   9.79942139e-01   
228     2.16499925e-08   2.50500225e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   8.72758428e-01   
229     2.16499926e-08   2.50500223e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   7.86631216e-01   
230     2.16499926e-08   2.50500221e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   7.07748748e-01   
231     2.16499927e-08   2.50500218e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   6.35791589e-01   
232     2.16499928e-08   2.50500216e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   5.70389797e-01   
233     2.16499929e-08   2.50500214e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   5.11139818e-01   
234     2.16499930e-08   2.50500211e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.57619119e-01   
235     2.16499930e-08   2.50500209e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   4.09398472e-01   
236     2.16499931e-08   2.50500207e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   3.66051857e-01   
237     2.16499932e-08   2.50500204e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   3.27164195e-01   
238     2.16499933e-08   2.50500202e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   2.92337106e-01   
239     2.16499933e-08   2.50500200e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   2.61192964e-01   
240     2.16499934e-08   2.50500197e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   2.33377524e-01   
241     2.16499935e-08   2.50500195e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   2.08561384e-01   
242     2.16499936e-08   2.50500193e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   1.86440525e-01   
243     2.16499937e-08   2.50500190e+00   3.00000000e+00   0.00000000e+00   4.99500500e-03   1.66736137e-01   
